Date,Open,High,Low,Close*,Adj Close**, Volume 
2019-01-25,24687.21,24860.15,24676.75,24737.20,24737.20,376890000
2019-01-24,24579.96,24626.30,24422.73,24553.24,24553.24,320170000
2019-01-23,24577.25,24700.98,24307.17,24575.62,24575.62,318600000
2019-01-22,24607.76,24607.76,24244.31,24404.48,24404.48,338480000
2019-01-18,24534.19,24750.22,24459.03,24706.35,24706.35,372970000
2019-01-17,24147.09,24474.46,24088.90,24370.10,24370.10,288590000
2019-01-16,24139.91,24288.61,24119.72,24207.16,24207.16,302830000
2019-01-15,23914.11,24099.14,23887.93,24065.59,24065.59,291570000
2019-01-14,23880.53,23964.90,23765.24,23909.84,23909.84,277560000
2019-01-11,23940.01,23996.32,23798.16,23995.95,23995.95,262650000
2019-01-10,23811.11,24014.78,23703.25,24001.92,24001.92,338150000
2019-01-09,23844.27,24084.71,23703.16,23879.12,23879.12,324570000
2019-01-08,23680.32,23864.65,23581.45,23787.45,23787.45,317420000
2019-01-07,23474.26,23687.74,23301.59,23531.35,23531.35,334200000
2019-01-04,22894.92,23518.64,22894.92,23433.16,23433.16,396020000
2019-01-03,23176.39,23176.39,22638.41,22686.22,22686.22,424240000
2019-01-02,23058.61,23413.47,22928.59,23346.24,23346.24,321570000
2018-12-31,23153.94,23333.18,23118.30,23327.46,23327.46,288830000
2018-12-28,23213.61,23381.88,22981.33,23062.40,23062.40,336510000
2018-12-27,22629.06,23138.89,22267.42,23138.82,23138.82,407940000
2018-12-26,21857.73,22878.92,21712.53,22878.45,22878.45,433080000
2018-12-24,22317.28,22339.87,21792.20,21792.20,21792.20,308420000
2018-12-21,22871.74,23254.59,22396.34,22445.37,22445.37,900510000
2018-12-20,23224.12,23282.20,22644.31,22859.60,22859.60,576700000
